0.26426426426426425,0.9466421343146274
0.2652652652652653,0.9468261269549216
0.26626626626626626,0.9475620975160993
0.26726726726726724,0.9481140754369826
0.2682682682682683,0.9481140754369826
0.26926926926926925,0.9482980680772769
0.2702702702702703,0.9488500459981601
0.27127127127127126,0.9490340386384546
0.27227227227227224,0.949770009199632
0.2732732732732733,0.9501379944802206
0.27427427427427425,0.9505059797608094
0.2752752752752753,0.9505059797608094
0.27627627627627627,0.9508739650413982
0.2772772772772773,0.9514259429622814
0.2782782782782783,0.9519779208831647
0.27927927927927926,0.9521619135234591
0.2802802802802803,0.9525298988040479
0.28128128128128127,0.9527138914443423
0.2822822822822823,0.9528978840846367
0.2832832832832833,0.9530818767249312
0.28428428428428426,0.9536338546458142
0.2852852852852853,0.9538178472861085
0.2862862862862863,0.954001839926403
0.2872872872872873,0.9551057957681692
0.2882882882882883,0.955473781048758
0.28928928928928926,0.955473781048758
0.2902902902902903,0.9556577736890525
0.2912912912912913,0.9556577736890525
0.2922922922922923,0.9562097516099357
0.2932932932932933,0.95639374425023
0.29429429429429427,0.9571297148114075
0.2952952952952953,0.9576816927322908
0.2962962962962963,0.9578656853725851
0.2972972972972973,0.9580496780128795
0.2982982982982983,0.9586016559337626
0.29929929929929927,0.9589696412143514
0.3003003003003003,0.9591536338546458
0.3013013013013013,0.9591536338546458
0.3023023023023023,0.9591536338546458
0.3033033033033033,0.9593376264949403
0.30430430430430433,0.9598896044158234
0.3053053053053053,0.9602575896964123
0.3063063063063063,0.9604415823367066
0.3073073073073073,0.9613615455381785
0.3083083083083083,0.9615455381784728
0.30930930930930933,0.9615455381784728
0.3103103103103103,0.9615455381784728
0.3113113113113113,0.9617295308187671
0.3123123123123123,0.9624655013799448
0.3133133133133133,0.9628334866605336
0.31431431431431434,0.9630174793008279
0.3153153153153153,0.9633854645814168
0.3163163163163163,0.9633854645814168
0.3173173173173173,0.9637534498620056
0.3183183183183183,0.9641214351425942
0.31931931931931934,0.9644894204231831
0.3203203203203203,0.9646734130634774
0.3213213213213213,0.9648574057037719
0.32232232232232233,0.9648574057037719
0.3233233233233233,0.9655933762649493
0.32432432432432434,0.9665133394664214
0.3253253253253253,0.9670653173873045
0.3263263263263263,0.967249310027599
0.32732732732732733,0.9676172953081876
0.3283283283283283,0.9676172953081876
0.32932932932932935,0.9679852805887764
0.3303303303303303,0.9681692732290708
0.3313313313313313,0.968721251149954
0.33233233233233234,0.9689052437902484
0.3333333333333333,0.9689052437902484
0.33433433433433435,0.9689052437902484
0.3353353353353353,0.9690892364305428
0.3363363363363363,0.9696412143514259
0.33733733733733734,0.9700091996320147
0.3383383383383383,0.970193192272309
0.33933933933933935,0.9703771849126035
0.34034034034034033,0.9703771849126035
0.34134134134134136,0.9703771849126035
0.34234234234234234,0.9703771849126035
0.3433433433433433,0.9707451701931923
0.34434434434434436,0.9709291628334865
0.34534534534534533,0.971113155473781
0.34634634634634637,0.971113155473781
0.34734734734734735,0.9712971481140753
0.3483483483483483,0.9714811407543698
0.34934934934934936,0.9716651333946642
0.35035035035035034,0.9716651333946642
0.35135135135135137,0.972033118675253
0.35235235235235235,0.972585096596136
0.3533533533533533,0.9727690892364305
0.35435435435435436,0.9727690892364305
0.35535535535535534,0.9729530818767248
0.3563563563563564,0.9733210671573136
0.35735735735735735,0.9736890524379025
0.35835835835835833,0.9738730450781968
0.35935935935935936,0.9738730450781968
0.36036036036036034,0.9738730450781968
0.3613613613613614,0.9738730450781968
0.36236236236236236,0.9738730450781968
0.36336336336336333,0.9738730450781968
0.36436436436436437,0.9738730450781968
0.36536536536536535,0.9738730450781968
0.3663663663663664,0.9738730450781968
0.36736736736736736,0.9738730450781968
0.3683683683683684,0.9740570377184913
0.36936936936936937,0.9740570377184913
0.37037037037037035,0.9740570377184913
0.3713713713713714,0.9744250229990801
0.37237237237237236,0.9746090156393745
0.3733733733733734,0.9746090156393745
0.3743743743743744,0.9753449862005519
0.37537537537537535,0.9753449862005519
0.3763763763763764,0.9755289788408463
0.37737737737737737,0.9757129714811408
0.3783783783783784,0.9757129714811408
0.3793793793793794,0.9758969641214351
0.38038038038038036,0.9758969641214351
0.3813813813813814,0.9762649494020239
0.38238238238238237,0.9762649494020239
0.3833833833833834,0.9766329346826128
0.3843843843843844,0.9770009199632016
0.38538538538538536,0.9771849126034958
0.3863863863863864,0.9773689052437902
0.38738738738738737,0.9775528978840846
0.3883883883883884,0.9775528978840846
0.3893893893893894,0.9777368905243791
0.39039039039039036,0.9781048758049676
0.3913913913913914,0.9782888684452621
0.3923923923923924,0.9786568537258509
0.3933933933933934,0.9788408463661453
0.3943943943943944,0.9788408463661453
0.39539539539539537,0.9788408463661453
0.3963963963963964,0.9790248390064397
0.3973973973973974,0.9790248390064397
0.3983983983983984,0.9797608095676174
0.3993993993993994,0.9797608095676174
0.40040040040040037,0.9797608095676174
0.4014014014014014,0.9797608095676174
0.4024024024024024,0.9797608095676174
0.4034034034034034,0.9799448022079117
0.4044044044044044,0.9801287948482061
0.40540540540540543,0.9801287948482061
0.4064064064064064,0.9804967801287947
0.4074074074074074,0.9806807727690892
0.4084084084084084,0.9812327506899724
0.4094094094094094,0.9814167433302667
0.41041041041041043,0.9814167433302667
0.4114114114114114,0.9816007359705612
0.4124124124124124,0.9817847286108556
0.4134134134134134,0.9817847286108556
0.4144144144144144,0.9817847286108556
0.41541541541541543,0.98196872125115
0.4164164164164164,0.98196872125115
0.4174174174174174,0.9821527138914444
0.4184184184184184,0.9823367065317388
0.4194194194194194,0.9823367065317388
0.42042042042042044,0.9823367065317388
0.4214214214214214,0.9827046918123274
0.4224224224224224,0.9827046918123274
0.42342342342342343,0.9827046918123274
0.4244244244244244,0.9830726770929162
0.42542542542542544,0.9830726770929162
0.4264264264264264,0.9830726770929162
0.4274274274274274,0.9830726770929162
0.42842842842842843,0.9830726770929162
0.4294294294294294,0.9830726770929162
0.43043043043043044,0.9830726770929162
0.4314314314314314,0.9832566697332107
0.43243243243243246,0.9832566697332107
0.43343343343343343,0.9832566697332107
0.4344344344344344,0.9832566697332107
0.43543543543543545,0.983440662373505
0.4364364364364364,0.983440662373505
0.43743743743743746,0.983440662373505
0.43843843843843844,0.983440662373505
0.4394394394394394,0.9836246550137995
0.44044044044044045,0.9838086476540939
0.44144144144144143,0.9839926402943882
0.44244244244244246,0.9843606255749769
0.44344344344344344,0.9845446182152713
0.4444444444444444,0.9845446182152713
0.44544544544544545,0.9845446182152713
0.44644644644644643,0.9845446182152713
0.44744744744744747,0.9849126034958602
0.44844844844844844,0.9850965961361545
0.4494494494494494,0.9854645814167433
0.45045045045045046,0.9854645814167433
0.45145145145145144,0.9854645814167433
0.45245245245245247,0.9854645814167433
0.45345345345345345,0.9856485740570378
0.4544544544544544,0.9856485740570378
0.45545545545545546,0.9858325666973322
0.45645645645645644,0.9858325666973322
0.4574574574574575,0.9858325666973322
0.45845845845845845,0.9858325666973322
0.45945945945945943,0.9858325666973322
0.46046046046046046,0.9858325666973322
0.46146146146146144,0.9858325666973322
0.4624624624624625,0.9860165593376266
0.46346346346346345,0.9860165593376266
0.46446446446446443,0.986200551977921
0.46546546546546547,0.986200551977921
0.46646646646646645,0.9865685372585098
0.4674674674674675,0.9869365225390985
0.46846846846846846,0.9869365225390985
0.4694694694694695,0.9869365225390985
0.47047047047047047,0.9871205151793928
0.47147147147147145,0.9873045078196873
0.4724724724724725,0.9874885004599816
0.47347347347347346,0.9874885004599816
0.4744744744744745,0.9874885004599816
0.4754754754754755,0.9874885004599816
0.47647647647647645,0.9878564857405705
0.4774774774774775,0.9882244710211593
0.47847847847847846,0.9884084636614536
0.4794794794794795,0.9885924563017481
0.4804804804804805,0.9887764489420425
0.48148148148148145,0.9887764489420425
0.4824824824824825,0.9887764489420425
0.48348348348348347,0.9889604415823368
0.4844844844844845,0.9891444342226311
0.4854854854854855,0.9891444342226311
0.48648648648648646,0.9891444342226311
0.4874874874874875,0.9891444342226311
0.48848848848848847,0.9891444342226311
0.4894894894894895,0.9895124195032198
0.4904904904904905,0.9895124195032198
0.49149149149149146,0.9896964121435141
0.4924924924924925,0.9896964121435141
0.4934934934934935,0.9896964121435141
0.4944944944944945,0.9896964121435141
0.4954954954954955,0.9896964121435141
0.4964964964964965,0.9896964121435141
0.4974974974974975,0.9896964121435141
0.4984984984984985,0.9898804047838086
0.4994994994994995,0.9898804047838086
0.5005005005005005,0.990064397424103
0.5015015015015015,0.990064397424103
0.5025025025025025,0.990064397424103
0.5035035035035035,0.9902483900643974
0.5045045045045045,0.9902483900643974
0.5055055055055055,0.9906163753449861
0.5065065065065065,0.9906163753449861
0.5075075075075075,0.9906163753449861
0.5085085085085085,0.9906163753449861
0.5095095095095095,0.9908003679852806
0.5105105105105106,0.9908003679852806
0.5115115115115115,0.9911683532658694
0.5125125125125125,0.9911683532658694
0.5135135135135135,0.9911683532658694
0.5145145145145145,0.9911683532658694
0.5155155155155156,0.9911683532658694
0.5165165165165165,0.9911683532658694
0.5175175175175175,0.9911683532658694
0.5185185185185185,0.9911683532658694
0.5195195195195195,0.9913523459061638
0.5205205205205206,0.9913523459061638
0.5215215215215215,0.9913523459061638
0.5225225225225225,0.9913523459061638
0.5235235235235235,0.9913523459061638
0.5245245245245245,0.9913523459061638
0.5255255255255256,0.9915363385464581
0.5265265265265265,0.9915363385464581
0.5275275275275275,0.9915363385464581
0.5285285285285285,0.9915363385464581
0.5295295295295295,0.9917203311867524
0.5305305305305306,0.9917203311867524
0.5315315315315315,0.9917203311867524
0.5325325325325325,0.9919043238270469
0.5335335335335335,0.9922723091076356
0.5345345345345345,0.9922723091076356
0.5355355355355356,0.9924563017479301
0.5365365365365365,0.9924563017479301
0.5375375375375375,0.9924563017479301
0.5385385385385385,0.9924563017479301
0.5395395395395395,0.9924563017479301
0.5405405405405406,0.9924563017479301
0.5415415415415415,0.9928242870285189
0.5425425425425425,0.9928242870285189
0.5435435435435435,0.9928242870285189
0.5445445445445445,0.9928242870285189
0.5455455455455456,0.9928242870285189
0.5465465465465466,0.9928242870285189
0.5475475475475475,0.9928242870285189
0.5485485485485485,0.9928242870285189
0.5495495495495496,0.9928242870285189
0.5505505505505506,0.9928242870285189
0.5515515515515516,0.9930082796688133
0.5525525525525525,0.9930082796688133
0.5535535535535535,0.9930082796688133
0.5545545545545546,0.9930082796688133
0.5555555555555556,0.9931922723091077
0.5565565565565566,0.9931922723091077
0.5575575575575575,0.9931922723091077
0.5585585585585585,0.9935602575896965
0.5595595595595596,0.9935602575896965
0.5605605605605606,0.9935602575896965
0.5615615615615616,0.9935602575896965
0.5625625625625625,0.9935602575896965
0.5635635635635635,0.9935602575896965
0.5645645645645646,0.9935602575896965
0.5655655655655656,0.9937442502299907
0.5665665665665666,0.9939282428702851
0.5675675675675675,0.9941122355105796
0.5685685685685685,0.9941122355105796
0.5695695695695696,0.9941122355105796
0.5705705705705706,0.9941122355105796
0.5715715715715716,0.9941122355105796
0.5725725725725725,0.9944802207911684
0.5735735735735735,0.9944802207911684
0.5745745745745746,0.9944802207911684
0.5755755755755756,0.9944802207911684
0.5765765765765766,0.9946642134314627
0.5775775775775776,0.9946642134314627
0.5785785785785785,0.9946642134314627
0.5795795795795796,0.9946642134314627
0.5805805805805806,0.9946642134314627
0.5815815815815816,0.9946642134314627
0.5825825825825826,0.9946642134314627
0.5835835835835835,0.9948482060717572
0.5845845845845846,0.9948482060717572
0.5855855855855856,0.9954001839926402
0.5865865865865866,0.9954001839926402
0.5875875875875876,0.9954001839926402
0.5885885885885885,0.9955841766329346
0.5895895895895896,0.9955841766329346
0.5905905905905906,0.9955841766329346
0.5915915915915916,0.995768169273229
0.5925925925925926,0.995768169273229
0.5935935935935935,0.995768169273229
0.5945945945945946,0.995768169273229
0.5955955955955956,0.995768169273229
0.5965965965965966,0.995768169273229
0.5975975975975976,0.995768169273229
0.5985985985985985,0.995768169273229
0.5995995995995996,0.995768169273229
0.6006006006006006,0.995768169273229
0.6016016016016016,0.995768169273229
0.6026026026026026,0.995768169273229
0.6036036036036035,0.995768169273229
0.6046046046046046,0.995768169273229
0.6056056056056056,0.9959521619135234
0.6066066066066066,0.9959521619135234
0.6076076076076076,0.9959521619135234
0.6086086086086087,0.9961361545538179
0.6096096096096096,0.9961361545538179
0.6106106106106106,0.9961361545538179
0.6116116116116116,0.9961361545538179
0.6126126126126126,0.9961361545538179
0.6136136136136137,0.9961361545538179
0.6146146146146146,0.9961361545538179
0.6156156156156156,0.9961361545538179
0.6166166166166166,0.9961361545538179
0.6176176176176176,0.9961361545538179
0.6186186186186187,0.9961361545538179
0.6196196196196196,0.9961361545538179
0.6206206206206206,0.9961361545538179
0.6216216216216216,0.9961361545538179
0.6226226226226226,0.9961361545538179
0.6236236236236237,0.9961361545538179
0.6246246246246246,0.9961361545538179
0.6256256256256256,0.9961361545538179
0.6266266266266266,0.9961361545538179
0.6276276276276276,0.9961361545538179
0.6286286286286287,0.9961361545538179
0.6296296296296297,0.9961361545538179
0.6306306306306306,0.9961361545538179
0.6316316316316316,0.9965041398344067
0.6326326326326326,0.9965041398344067
0.6336336336336337,0.9965041398344067
0.6346346346346347,0.9965041398344067
0.6356356356356356,0.9965041398344067
0.6366366366366366,0.996688132474701
0.6376376376376376,0.996688132474701
0.6386386386386387,0.996688132474701
0.6396396396396397,0.996688132474701
0.6406406406406406,0.996688132474701
0.6416416416416416,0.996688132474701
0.6426426426426426,0.996688132474701
0.6436436436436437,0.996688132474701
0.6446446446446447,0.996688132474701
0.6456456456456456,0.996688132474701
0.6466466466466466,0.996688132474701
0.6476476476476476,0.996688132474701
0.6486486486486487,0.996688132474701
0.6496496496496497,0.996688132474701
0.6506506506506506,0.996688132474701
0.6516516516516516,0.996688132474701
0.6526526526526526,0.996688132474701
0.6536536536536537,0.9968721251149955
0.6546546546546547,0.9970561177552899
0.6556556556556556,0.9970561177552899
0.6566566566566566,0.9970561177552899
0.6576576576576576,0.9970561177552899
0.6586586586586587,0.9970561177552899
0.6596596596596597,0.9970561177552899
0.6606606606606606,0.9970561177552899
0.6616616616616616,0.9970561177552899
0.6626626626626626,0.9970561177552899
0.6636636636636637,0.9970561177552899
0.6646646646646647,0.9970561177552899
0.6656656656656657,0.9970561177552899
0.6666666666666666,0.9972401103955842
0.6676676676676676,0.9972401103955842
0.6686686686686687,0.9972401103955842
0.6696696696696697,0.9972401103955842
0.6706706706706707,0.9972401103955842
0.6716716716716716,0.9972401103955842
0.6726726726726726,0.9974241030358785
0.6736736736736737,0.9974241030358785
0.6746746746746747,0.9976080956761729
0.6756756756756757,0.9976080956761729
0.6766766766766766,0.9976080956761729
0.6776776776776777,0.9977920883164673
0.6786786786786787,0.9977920883164673
0.6796796796796797,0.9977920883164673
0.6806806806806807,0.9977920883164673
0.6816816816816816,0.9977920883164673
0.6826826826826827,0.9979760809567617
0.6836836836836837,0.9979760809567617
0.6846846846846847,0.9979760809567617
0.6856856856856857,0.9979760809567617
0.6866866866866866,0.9979760809567617
0.6876876876876877,0.9979760809567617
0.6886886886886887,0.9979760809567617
0.6896896896896897,0.9981600735970562
0.6906906906906907,0.9981600735970562
0.6916916916916916,0.9981600735970562
0.6926926926926927,0.9981600735970562
0.6936936936936937,0.9981600735970562
0.6946946946946947,0.9983440662373505
0.6956956956956957,0.9983440662373505
0.6966966966966966,0.9983440662373505
0.6976976976976977,0.9983440662373505
0.6986986986986987,0.9983440662373505
0.6996996996996997,0.9983440662373505
0.7007007007007007,0.9983440662373505
0.7017017017017017,0.9983440662373505
0.7027027027027027,0.9983440662373505
0.7037037037037037,0.9983440662373505
0.7047047047047047,0.9983440662373505
0.7057057057057057,0.9983440662373505
0.7067067067067067,0.9983440662373505
0.7077077077077077,0.9983440662373505
0.7087087087087087,0.9983440662373505
0.7097097097097097,0.9983440662373505
0.7107107107107107,0.9983440662373505
0.7117117117117117,0.9983440662373505
0.7127127127127127,0.998528058877645
0.7137137137137137,0.998528058877645
0.7147147147147147,0.998528058877645
0.7157157157157157,0.998528058877645
0.7167167167167167,0.998528058877645
0.7177177177177178,0.998528058877645
0.7187187187187187,0.998528058877645
0.7197197197197197,0.998528058877645
0.7207207207207207,0.998528058877645
0.7217217217217217,0.998528058877645
0.7227227227227228,0.998528058877645
0.7237237237237237,0.998528058877645
0.7247247247247247,0.998528058877645
0.7257257257257257,0.998528058877645
0.7267267267267267,0.9987120515179392
0.7277277277277278,0.9988960441582335
0.7287287287287287,0.9988960441582335
0.7297297297297297,0.9988960441582335
0.7307307307307307,0.9988960441582335
0.7317317317317317,0.999080036798528
0.7327327327327328,0.9992640294388224
0.7337337337337337,0.9992640294388224
0.7347347347347347,0.9992640294388224
0.7357357357357357,0.9992640294388224
0.7367367367367368,0.9992640294388224
0.7377377377377378,0.9992640294388224
0.7387387387387387,0.9992640294388224
0.7397397397397397,0.9992640294388224
0.7407407407407407,0.9992640294388224
0.7417417417417418,0.9992640294388224
0.7427427427427428,0.9992640294388224
0.7437437437437437,0.9992640294388224
0.7447447447447447,0.9992640294388224
0.7457457457457457,0.9992640294388224
0.7467467467467468,0.9992640294388224
0.7477477477477478,0.9994480220791168
0.7487487487487487,0.9994480220791168
0.7497497497497497,0.9994480220791168
0.7507507507507507,0.9994480220791168
0.7517517517517518,0.9994480220791168
0.7527527527527528,0.9994480220791168
0.7537537537537538,0.9994480220791168
0.7547547547547547,0.9994480220791168
0.7557557557557557,0.9996320147194112
0.7567567567567568,0.9996320147194112
0.7577577577577578,0.9996320147194112
0.7587587587587588,0.9996320147194112
0.7597597597597597,0.9996320147194112
0.7607607607607607,0.9996320147194112
0.7617617617617618,0.9996320147194112
0.7627627627627628,0.9996320147194112
0.7637637637637638,0.9996320147194112
0.7647647647647647,0.9996320147194112
0.7657657657657657,0.9996320147194112
0.7667667667667668,0.9996320147194112
0.7677677677677678,0.9996320147194112
0.7687687687687688,0.9996320147194112
0.7697697697697697,0.9996320147194112
0.7707707707707707,0.9996320147194112
0.7717717717717718,0.9996320147194112
0.7727727727727728,0.9996320147194112
0.7737737737737738,0.9996320147194112
0.7747747747747747,0.9996320147194112
0.7757757757757757,0.9996320147194112
0.7767767767767768,0.9996320147194112
0.7777777777777778,0.9996320147194112
0.7787787787787788,0.9996320147194112
0.7797797797797797,0.9996320147194112
0.7807807807807807,0.9996320147194112
0.7817817817817818,0.9996320147194112
0.7827827827827828,0.9996320147194112
